task_uuid,source_file_name,car_file_url,car_file_size,miner,deal_uuid,start_epoch,piece_cid,payload_cid
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmSb8uYewEkoVM5QbPvKSZ5fJBAqT1W1SJjPwNGkRmXXWV,34091302912,f08399,bafyreibe3mrgfmpdslwqjwjfyzg2doj36mbtjgk5uigxbynhv62tuijpom,2852593,baga6ea4seaqcc374ep2r4blx7nwnznhu7wzuje36k4daasci5wy7a5m6rp2m2iq,QmebQYk3L27ZrdPxHRwveKW5tz3HiXxDzUadQqma97ZGgu
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmSb8uYewEkoVM5QbPvKSZ5fJBAqT1W1SJjPwNGkRmXXWV,34091302912,f01907556,NULL,2852593,baga6ea4seaqcc374ep2r4blx7nwnznhu7wzuje36k4daasci5wy7a5m6rp2m2iq,QmebQYk3L27ZrdPxHRwveKW5tz3HiXxDzUadQqma97ZGgu
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmSb8uYewEkoVM5QbPvKSZ5fJBAqT1W1SJjPwNGkRmXXWV,34091302912,f01390330,NULL,2852593,baga6ea4seaqcc374ep2r4blx7nwnznhu7wzuje36k4daasci5wy7a5m6rp2m2iq,QmebQYk3L27ZrdPxHRwveKW5tz3HiXxDzUadQqma97ZGgu
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmTz7Hm2rSGSBX3ebD1LpzhhVRzeR4iabc8TgifJvDtjn2,34091302912,f0137168,bafyreidpv7xuzutqu2hoieomtomy5kia2ip6fx3dknw4j6m52i2para7zq,2852593,baga6ea4seaqbdrzhmes4by7mqj27435glbxvtu43kn7dazqefq7rhegi2f66ucy,QmX2KTwRvycuBSpg2GUaGYnCzb6qehJvkceUBdBc5pVEo5
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmTz7Hm2rSGSBX3ebD1LpzhhVRzeR4iabc8TgifJvDtjn2,34091302912,f02301,bafyreihybuy4ci3p3yy7dzlmguudxaip7gouf6j3uh2dhwviotce4ofqcy,2852593,baga6ea4seaqbdrzhmes4by7mqj27435glbxvtu43kn7dazqefq7rhegi2f66ucy,QmX2KTwRvycuBSpg2GUaGYnCzb6qehJvkceUBdBc5pVEo5
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmTz7Hm2rSGSBX3ebD1LpzhhVRzeR4iabc8TgifJvDtjn2,34091302912,f08399,bafyreiesorvclf36ll3ow65u2r53usqzv7o6rs2pow2jv54n5kfvgdmyz4,2852593,baga6ea4seaqbdrzhmes4by7mqj27435glbxvtu43kn7dazqefq7rhegi2f66ucy,QmX2KTwRvycuBSpg2GUaGYnCzb6qehJvkceUBdBc5pVEo5
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmTz7Hm2rSGSBX3ebD1LpzhhVRzeR4iabc8TgifJvDtjn2,34091302912,f010088,NULL,2852593,baga6ea4seaqbdrzhmes4by7mqj27435glbxvtu43kn7dazqefq7rhegi2f66ucy,QmX2KTwRvycuBSpg2GUaGYnCzb6qehJvkceUBdBc5pVEo5
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmTz7Hm2rSGSBX3ebD1LpzhhVRzeR4iabc8TgifJvDtjn2,34091302912,f0717969,bafyreifqyoc6urge3pfd7f52cjj6e7w6rx7yjlzagrhictxhehuprmdtoy,2852593,baga6ea4seaqbdrzhmes4by7mqj27435glbxvtu43kn7dazqefq7rhegi2f66ucy,QmX2KTwRvycuBSpg2GUaGYnCzb6qehJvkceUBdBc5pVEo5
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmTz7Hm2rSGSBX3ebD1LpzhhVRzeR4iabc8TgifJvDtjn2,34091302912,f0240185,bafyreibm46lpikru4si7d5jxl5bxtupse4ptigtoux4yyvtwshsiopoo5a,2852593,baga6ea4seaqbdrzhmes4by7mqj27435glbxvtu43kn7dazqefq7rhegi2f66ucy,QmX2KTwRvycuBSpg2GUaGYnCzb6qehJvkceUBdBc5pVEo5
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmTz7Hm2rSGSBX3ebD1LpzhhVRzeR4iabc8TgifJvDtjn2,34091302912,f0466405,bafyreigppvhkhe6scy2qgepm4nlelfi2h5fdzowgpbyjlomogxegmuocwi,2852593,baga6ea4seaqbdrzhmes4by7mqj27435glbxvtu43kn7dazqefq7rhegi2f66ucy,QmX2KTwRvycuBSpg2GUaGYnCzb6qehJvkceUBdBc5pVEo5
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmTz7Hm2rSGSBX3ebD1LpzhhVRzeR4iabc8TgifJvDtjn2,34091302912,f01337533,bafyreih5h6uc5cnme2iqviy7gtvoe5jnimlu45olzo5qwk5vaac3vidgzi,2852593,baga6ea4seaqbdrzhmes4by7mqj27435glbxvtu43kn7dazqefq7rhegi2f66ucy,QmX2KTwRvycuBSpg2GUaGYnCzb6qehJvkceUBdBc5pVEo5
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmTz7Hm2rSGSBX3ebD1LpzhhVRzeR4iabc8TgifJvDtjn2,34091302912,f01888808,bafyreigaqhmwirgeprvcn3s5dnzqtgw7lljdgmnmw2ua7cxkt6ar47sjje,2852593,baga6ea4seaqbdrzhmes4by7mqj27435glbxvtu43kn7dazqefq7rhegi2f66ucy,QmX2KTwRvycuBSpg2GUaGYnCzb6qehJvkceUBdBc5pVEo5
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmTz7Hm2rSGSBX3ebD1LpzhhVRzeR4iabc8TgifJvDtjn2,34091302912,f01222595,bafyreidhvsp7htktpmru2vglahxztj4xhu42ppgpdja7jpebndovkifvim,2852593,baga6ea4seaqbdrzhmes4by7mqj27435glbxvtu43kn7dazqefq7rhegi2f66ucy,QmX2KTwRvycuBSpg2GUaGYnCzb6qehJvkceUBdBc5pVEo5
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmTz7Hm2rSGSBX3ebD1LpzhhVRzeR4iabc8TgifJvDtjn2,34091302912,f01907556,NULL,2852593,baga6ea4seaqbdrzhmes4by7mqj27435glbxvtu43kn7dazqefq7rhegi2f66ucy,QmX2KTwRvycuBSpg2GUaGYnCzb6qehJvkceUBdBc5pVEo5
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmTz7Hm2rSGSBX3ebD1LpzhhVRzeR4iabc8TgifJvDtjn2,34091302912,f03223,bafyreighb2dvwkekobvrxbaxejwqbr6dp5u4i7fihoszskhqxf64jgsjji,2852593,baga6ea4seaqbdrzhmes4by7mqj27435glbxvtu43kn7dazqefq7rhegi2f66ucy,QmX2KTwRvycuBSpg2GUaGYnCzb6qehJvkceUBdBc5pVEo5
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmTz7Hm2rSGSBX3ebD1LpzhhVRzeR4iabc8TgifJvDtjn2,34091302912,f01398391,bafyreigh56jjdx2d6ayuo7zxu5kvbb6va2fyjzj2vvdv42wpqdhkz35moy,2852593,baga6ea4seaqbdrzhmes4by7mqj27435glbxvtu43kn7dazqefq7rhegi2f66ucy,QmX2KTwRvycuBSpg2GUaGYnCzb6qehJvkceUBdBc5pVEo5
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmTz7Hm2rSGSBX3ebD1LpzhhVRzeR4iabc8TgifJvDtjn2,34091302912,f01691327,bafyreictzeoxqx6jpxq6ubjf22wef3snv2o6wunamin5j2tq43npeaa7ay,2852593,baga6ea4seaqbdrzhmes4by7mqj27435glbxvtu43kn7dazqefq7rhegi2f66ucy,QmX2KTwRvycuBSpg2GUaGYnCzb6qehJvkceUBdBc5pVEo5
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmTz7Hm2rSGSBX3ebD1LpzhhVRzeR4iabc8TgifJvDtjn2,34091302912,f01225882,bafyreiajpa5ddd4fqqsnvfplbhbvvuejgidhy6dcrrv7wobv5maz4joqqa,2852593,baga6ea4seaqbdrzhmes4by7mqj27435glbxvtu43kn7dazqefq7rhegi2f66ucy,QmX2KTwRvycuBSpg2GUaGYnCzb6qehJvkceUBdBc5pVEo5
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZn3PDG1HDPoM3ZiJPrhAhPJzNNQNNxAapC2goiLr1bFW,34091302912,f01907556,NULL,2852593,baga6ea4seaqmfpibxlwzydr56ggyylio66lafd4ivwfoiibsrrypl24qfizmcfi,QmcbW1YnitML7CB1QdwfiKnNdXEqmgWQ47D7jCN3q1s1aT
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZn3PDG1HDPoM3ZiJPrhAhPJzNNQNNxAapC2goiLr1bFW,34091302912,f0717969,bafyreicnrn5xd2drttpa6auqbrr4gztxmftago7mk6z2wxwrdawdzto27e,2852593,baga6ea4seaqmfpibxlwzydr56ggyylio66lafd4ivwfoiibsrrypl24qfizmcfi,QmcbW1YnitML7CB1QdwfiKnNdXEqmgWQ47D7jCN3q1s1aT
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZn3PDG1HDPoM3ZiJPrhAhPJzNNQNNxAapC2goiLr1bFW,34091302912,f01163272,bafyreih5gvy6desgaexf3jsxeiu7lbshslmt2nc6f25q7mnx72t2rpmehy,2852593,baga6ea4seaqmfpibxlwzydr56ggyylio66lafd4ivwfoiibsrrypl24qfizmcfi,QmcbW1YnitML7CB1QdwfiKnNdXEqmgWQ47D7jCN3q1s1aT
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZn3PDG1HDPoM3ZiJPrhAhPJzNNQNNxAapC2goiLr1bFW,34091302912,f08399,bafyreiajhmfx57c7x7tsb5xjpw6i2oyfs7rrissbujqew5bbgw5amvcvsm,2852593,baga6ea4seaqmfpibxlwzydr56ggyylio66lafd4ivwfoiibsrrypl24qfizmcfi,QmcbW1YnitML7CB1QdwfiKnNdXEqmgWQ47D7jCN3q1s1aT
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZn3PDG1HDPoM3ZiJPrhAhPJzNNQNNxAapC2goiLr1bFW,34091302912,f01691327,bafyreihs6mjytay336fi52mbnfjaupifm6sj5yddah3tr6lchezf7mmyme,2852593,baga6ea4seaqmfpibxlwzydr56ggyylio66lafd4ivwfoiibsrrypl24qfizmcfi,QmcbW1YnitML7CB1QdwfiKnNdXEqmgWQ47D7jCN3q1s1aT
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZn3PDG1HDPoM3ZiJPrhAhPJzNNQNNxAapC2goiLr1bFW,34091302912,f010088,NULL,2852593,baga6ea4seaqmfpibxlwzydr56ggyylio66lafd4ivwfoiibsrrypl24qfizmcfi,QmcbW1YnitML7CB1QdwfiKnNdXEqmgWQ47D7jCN3q1s1aT
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZn3PDG1HDPoM3ZiJPrhAhPJzNNQNNxAapC2goiLr1bFW,34091302912,f0143858,bafyreibrpnlnzctmza2esf3ay3okzdt54i6sgkfiez35l5smasvoorurhu,2852593,baga6ea4seaqmfpibxlwzydr56ggyylio66lafd4ivwfoiibsrrypl24qfizmcfi,QmcbW1YnitML7CB1QdwfiKnNdXEqmgWQ47D7jCN3q1s1aT
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZn3PDG1HDPoM3ZiJPrhAhPJzNNQNNxAapC2goiLr1bFW,34091302912,f01398391,bafyreiakltr4i6ypnfmmdatu33fvggxknrgs4wogy2aimtiwcfjjql2fjm,2852593,baga6ea4seaqmfpibxlwzydr56ggyylio66lafd4ivwfoiibsrrypl24qfizmcfi,QmcbW1YnitML7CB1QdwfiKnNdXEqmgWQ47D7jCN3q1s1aT
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZn3PDG1HDPoM3ZiJPrhAhPJzNNQNNxAapC2goiLr1bFW,34091302912,f01225882,bafyreigfhzg5hadtexij5orp5ucqjdattuuwfnnoln7w7nqqzrovmqkjue,2852593,baga6ea4seaqmfpibxlwzydr56ggyylio66lafd4ivwfoiibsrrypl24qfizmcfi,QmcbW1YnitML7CB1QdwfiKnNdXEqmgWQ47D7jCN3q1s1aT
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZn3PDG1HDPoM3ZiJPrhAhPJzNNQNNxAapC2goiLr1bFW,34091302912,f01337533,bafyreia2ac5wpx5jyj2cnlalh5iajx2ydj6tmt4q7welvw2l62ngyynycq,2852593,baga6ea4seaqmfpibxlwzydr56ggyylio66lafd4ivwfoiibsrrypl24qfizmcfi,QmcbW1YnitML7CB1QdwfiKnNdXEqmgWQ47D7jCN3q1s1aT
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZn3PDG1HDPoM3ZiJPrhAhPJzNNQNNxAapC2goiLr1bFW,34091302912,f01888808,bafyreihd7puwizhqpi7pulgen2vw6laq4g2nlwjmeux3e5gkjacoqwnteq,2852593,baga6ea4seaqmfpibxlwzydr56ggyylio66lafd4ivwfoiibsrrypl24qfizmcfi,QmcbW1YnitML7CB1QdwfiKnNdXEqmgWQ47D7jCN3q1s1aT
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZn3PDG1HDPoM3ZiJPrhAhPJzNNQNNxAapC2goiLr1bFW,34091302912,f0240185,bafyreiffh4uu4ktqehhapze7r66en3fsjykp5qtkowun4fwwcauufjohtm,2852593,baga6ea4seaqmfpibxlwzydr56ggyylio66lafd4ivwfoiibsrrypl24qfizmcfi,QmcbW1YnitML7CB1QdwfiKnNdXEqmgWQ47D7jCN3q1s1aT
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZn3PDG1HDPoM3ZiJPrhAhPJzNNQNNxAapC2goiLr1bFW,34091302912,f0137168,bafyreid3ymz56yna3yrksis37lufd3rmu44ci4qwz3cm2js73ddn2diuqu,2852593,baga6ea4seaqmfpibxlwzydr56ggyylio66lafd4ivwfoiibsrrypl24qfizmcfi,QmcbW1YnitML7CB1QdwfiKnNdXEqmgWQ47D7jCN3q1s1aT
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZn3PDG1HDPoM3ZiJPrhAhPJzNNQNNxAapC2goiLr1bFW,34091302912,f03223,bafyreie4vcuiojl5mj4lr7hwfoemqzmhc2k3mhcq6vnvkorbwt6pwa2d7q,2852593,baga6ea4seaqmfpibxlwzydr56ggyylio66lafd4ivwfoiibsrrypl24qfizmcfi,QmcbW1YnitML7CB1QdwfiKnNdXEqmgWQ47D7jCN3q1s1aT
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZn3PDG1HDPoM3ZiJPrhAhPJzNNQNNxAapC2goiLr1bFW,34091302912,f02301,bafyreialbrug5aon56gp5i4ks436ntqzwre6svtrzxaalpthqdm4wgxrgq,2852593,baga6ea4seaqmfpibxlwzydr56ggyylio66lafd4ivwfoiibsrrypl24qfizmcfi,QmcbW1YnitML7CB1QdwfiKnNdXEqmgWQ47D7jCN3q1s1aT
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZPPH674rLM1ddYrmRXATC899LVamCj3GjN8eTcba35wH,34091302912,f0240185,bafyreig5uqdzvpah5i45ejptp2cszkjitdzxyvql6x7dgihqcpvkzqulye,2852593,baga6ea4seaqcqs5nw7aueasdjtsdvhiidym23k6bctgwnnm6xdf6dnwdvora2ji,QmZxXjRtGBxAnqgf6Wn59U91NYyDcbToriXz7VkBcitp2H
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZPPH674rLM1ddYrmRXATC899LVamCj3GjN8eTcba35wH,34091302912,f01907556,NULL,2852593,baga6ea4seaqcqs5nw7aueasdjtsdvhiidym23k6bctgwnnm6xdf6dnwdvora2ji,QmZxXjRtGBxAnqgf6Wn59U91NYyDcbToriXz7VkBcitp2H
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZPPH674rLM1ddYrmRXATC899LVamCj3GjN8eTcba35wH,34091302912,f01691327,bafyreic2clt5imqnjdv3ywb6cyfbbbwjeshaassh4ek3vtedjc4lm3cawa,2852593,baga6ea4seaqcqs5nw7aueasdjtsdvhiidym23k6bctgwnnm6xdf6dnwdvora2ji,QmZxXjRtGBxAnqgf6Wn59U91NYyDcbToriXz7VkBcitp2H
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZPPH674rLM1ddYrmRXATC899LVamCj3GjN8eTcba35wH,34091302912,f01222595,bafyreibym3fxlnn5zx5eh2p6l4skqns5zws5k7beybtqx3lpmlglg7hjtq,2852593,baga6ea4seaqcqs5nw7aueasdjtsdvhiidym23k6bctgwnnm6xdf6dnwdvora2ji,QmZxXjRtGBxAnqgf6Wn59U91NYyDcbToriXz7VkBcitp2H
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZPPH674rLM1ddYrmRXATC899LVamCj3GjN8eTcba35wH,34091302912,f0466405,bafyreigcdr5ybus22kdn7gl3ozvwmuh6rie4xgx7mjxfenaz2bjrxrxbqy,2852593,baga6ea4seaqcqs5nw7aueasdjtsdvhiidym23k6bctgwnnm6xdf6dnwdvora2ji,QmZxXjRtGBxAnqgf6Wn59U91NYyDcbToriXz7VkBcitp2H
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZPPH674rLM1ddYrmRXATC899LVamCj3GjN8eTcba35wH,34091302912,f010088,NULL,2852593,baga6ea4seaqcqs5nw7aueasdjtsdvhiidym23k6bctgwnnm6xdf6dnwdvora2ji,QmZxXjRtGBxAnqgf6Wn59U91NYyDcbToriXz7VkBcitp2H
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZPPH674rLM1ddYrmRXATC899LVamCj3GjN8eTcba35wH,34091302912,f03223,bafyreifzgy7cnxdbt7j74s3v2jqh757rqpzgsnvq7kraexjbjsnz4vsmuq,2852593,baga6ea4seaqcqs5nw7aueasdjtsdvhiidym23k6bctgwnnm6xdf6dnwdvora2ji,QmZxXjRtGBxAnqgf6Wn59U91NYyDcbToriXz7VkBcitp2H
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZPPH674rLM1ddYrmRXATC899LVamCj3GjN8eTcba35wH,34091302912,f0143858,bafyreih3wrzxmt2l5fmob5rqztatn2ewszrpnlkeme2twsq7pbek526aqe,2852593,baga6ea4seaqcqs5nw7aueasdjtsdvhiidym23k6bctgwnnm6xdf6dnwdvora2ji,QmZxXjRtGBxAnqgf6Wn59U91NYyDcbToriXz7VkBcitp2H
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZPPH674rLM1ddYrmRXATC899LVamCj3GjN8eTcba35wH,34091302912,f0137168,bafyreih4cqijq7yjmn53d45zohbr6zb3wma2g3m6vahjmrlg3jhfcd3emi,2852593,baga6ea4seaqcqs5nw7aueasdjtsdvhiidym23k6bctgwnnm6xdf6dnwdvora2ji,QmZxXjRtGBxAnqgf6Wn59U91NYyDcbToriXz7VkBcitp2H
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZPPH674rLM1ddYrmRXATC899LVamCj3GjN8eTcba35wH,34091302912,f0717969,bafyreiboillbrj3k3v7jafvxoc4zi45h3uxd4wx6rji6mr6cwghp3wpg34,2852593,baga6ea4seaqcqs5nw7aueasdjtsdvhiidym23k6bctgwnnm6xdf6dnwdvora2ji,QmZxXjRtGBxAnqgf6Wn59U91NYyDcbToriXz7VkBcitp2H
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZPPH674rLM1ddYrmRXATC899LVamCj3GjN8eTcba35wH,34091302912,f01337533,bafyreiabe6527xfpt73jie2tpyvlf4l32jqbivbj3pz6rxecxazufexzsq,2852593,baga6ea4seaqcqs5nw7aueasdjtsdvhiidym23k6bctgwnnm6xdf6dnwdvora2ji,QmZxXjRtGBxAnqgf6Wn59U91NYyDcbToriXz7VkBcitp2H
