task_uuid,source_file_name,car_file_url,car_file_size,miner,deal_uuid,start_epoch,piece_cid,payload_cid
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZPPH674rLM1ddYrmRXATC899LVamCj3GjN8eTcba35wH,34091302912,f01888808,bafyreihatzwrutjpxnblws24wdxq3ilmcz7sexmdkye425vetevibgsw3a,2852593,baga6ea4seaqcqs5nw7aueasdjtsdvhiidym23k6bctgwnnm6xdf6dnwdvora2ji,QmZxXjRtGBxAnqgf6Wn59U91NYyDcbToriXz7VkBcitp2H
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmZPPH674rLM1ddYrmRXATC899LVamCj3GjN8eTcba35wH,34091302912,f01225882,bafyreiejtslsze434cwl7shfqe2apgf5sgyhbja7k42fvjeoic7kf237jm,2852593,baga6ea4seaqcqs5nw7aueasdjtsdvhiidym23k6bctgwnnm6xdf6dnwdvora2ji,QmZxXjRtGBxAnqgf6Wn59U91NYyDcbToriXz7VkBcitp2H
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmYj2D1BZXavgQovwvNpxRe7cPmZPBWRmwQ6qSKAK6HFUS,34091302912,f01163272,bafyreieymxsb4tj7ocn65puebkiwiaif4hjjukxg5i5wawyypwiw5a5sdi,2852593,baga6ea4seaqan2hrjdbdndapc2jjnwoxfegzz7bckqogjuwc2y3pfax5ghm2maq,QmWSkb1YzBVPGavVDWwSwRWD6NPKBNu3AAuQZ2NJdu18Gs
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmYj2D1BZXavgQovwvNpxRe7cPmZPBWRmwQ6qSKAK6HFUS,34091302912,f01222595,bafyreicrzvrcdr74qx44cgfg6ie4kqn6ujv73ofvuitpnljt7tocads7b4,2852593,baga6ea4seaqan2hrjdbdndapc2jjnwoxfegzz7bckqogjuwc2y3pfax5ghm2maq,QmWSkb1YzBVPGavVDWwSwRWD6NPKBNu3AAuQZ2NJdu18Gs
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmYj2D1BZXavgQovwvNpxRe7cPmZPBWRmwQ6qSKAK6HFUS,34091302912,f01888808,bafyreiflkmixc6qpsjvoneipcjcypzrjf7nvqlqglny44op6hta3hq7zhq,2852593,baga6ea4seaqan2hrjdbdndapc2jjnwoxfegzz7bckqogjuwc2y3pfax5ghm2maq,QmWSkb1YzBVPGavVDWwSwRWD6NPKBNu3AAuQZ2NJdu18Gs
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmYj2D1BZXavgQovwvNpxRe7cPmZPBWRmwQ6qSKAK6HFUS,34091302912,f010088,bafyreic4rt77ngwww4ulgmsskn553hdqbrgnnslorzgehwbbtleo2hcobi,2852593,baga6ea4seaqan2hrjdbdndapc2jjnwoxfegzz7bckqogjuwc2y3pfax5ghm2maq,QmWSkb1YzBVPGavVDWwSwRWD6NPKBNu3AAuQZ2NJdu18Gs
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmYj2D1BZXavgQovwvNpxRe7cPmZPBWRmwQ6qSKAK6HFUS,34091302912,f0143858,bafyreib7lj54gespbuwbowd2noj5zxiyff2shh6tc5nqmalwmxonuxy6de,2852593,baga6ea4seaqan2hrjdbdndapc2jjnwoxfegzz7bckqogjuwc2y3pfax5ghm2maq,QmWSkb1YzBVPGavVDWwSwRWD6NPKBNu3AAuQZ2NJdu18Gs
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmYj2D1BZXavgQovwvNpxRe7cPmZPBWRmwQ6qSKAK6HFUS,34091302912,f01337533,bafyreie5u6lrvqmwjcqdmvtio765byv2b5mlhwub6rrxsyr5qo3j3hthai,2852593,baga6ea4seaqan2hrjdbdndapc2jjnwoxfegzz7bckqogjuwc2y3pfax5ghm2maq,QmWSkb1YzBVPGavVDWwSwRWD6NPKBNu3AAuQZ2NJdu18Gs
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmYj2D1BZXavgQovwvNpxRe7cPmZPBWRmwQ6qSKAK6HFUS,34091302912,f0717969,bafyreiefhopcatxeyb7j4zqr76kqcodcwfgh63uktwoebw5cr6ldhyo5di,2852593,baga6ea4seaqan2hrjdbdndapc2jjnwoxfegzz7bckqogjuwc2y3pfax5ghm2maq,QmWSkb1YzBVPGavVDWwSwRWD6NPKBNu3AAuQZ2NJdu18Gs
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmYj2D1BZXavgQovwvNpxRe7cPmZPBWRmwQ6qSKAK6HFUS,34091302912,f01398391,bafyreiffqjf7gely4qikduoc5cbkjrqeceh22n674lbllqlnyourjhvrkq,2852593,baga6ea4seaqan2hrjdbdndapc2jjnwoxfegzz7bckqogjuwc2y3pfax5ghm2maq,QmWSkb1YzBVPGavVDWwSwRWD6NPKBNu3AAuQZ2NJdu18Gs
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmYj2D1BZXavgQovwvNpxRe7cPmZPBWRmwQ6qSKAK6HFUS,34091302912,f01225882,bafyreih3drqmdinj2d4cbr5wb6bac6jpajkiasdqs4kin53t3yhxb3qaqm,2852593,baga6ea4seaqan2hrjdbdndapc2jjnwoxfegzz7bckqogjuwc2y3pfax5ghm2maq,QmWSkb1YzBVPGavVDWwSwRWD6NPKBNu3AAuQZ2NJdu18Gs
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmYj2D1BZXavgQovwvNpxRe7cPmZPBWRmwQ6qSKAK6HFUS,34091302912,f08399,bafyreib5fyrzg4yrvnhlomw4ylq2yrcnnsiu6tpgcq2w7apvfa5az6l43q,2852593,baga6ea4seaqan2hrjdbdndapc2jjnwoxfegzz7bckqogjuwc2y3pfax5ghm2maq,QmWSkb1YzBVPGavVDWwSwRWD6NPKBNu3AAuQZ2NJdu18Gs
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmYj2D1BZXavgQovwvNpxRe7cPmZPBWRmwQ6qSKAK6HFUS,34091302912,f0466405,bafyreigttukx3rxaijkvu3ruygdegayegvx4qvlijpuze3t6m6kk2rru5e,2852593,baga6ea4seaqan2hrjdbdndapc2jjnwoxfegzz7bckqogjuwc2y3pfax5ghm2maq,QmWSkb1YzBVPGavVDWwSwRWD6NPKBNu3AAuQZ2NJdu18Gs
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmYj2D1BZXavgQovwvNpxRe7cPmZPBWRmwQ6qSKAK6HFUS,34091302912,f0240185,bafyreibqlslcnlptucmi5xgpwn26vhbjdee6e5bc3aht5mmcymx4szxuda,2852593,baga6ea4seaqan2hrjdbdndapc2jjnwoxfegzz7bckqogjuwc2y3pfax5ghm2maq,QmWSkb1YzBVPGavVDWwSwRWD6NPKBNu3AAuQZ2NJdu18Gs
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmYj2D1BZXavgQovwvNpxRe7cPmZPBWRmwQ6qSKAK6HFUS,34091302912,f01691327,NULL,2852593,baga6ea4seaqan2hrjdbdndapc2jjnwoxfegzz7bckqogjuwc2y3pfax5ghm2maq,QmWSkb1YzBVPGavVDWwSwRWD6NPKBNu3AAuQZ2NJdu18Gs
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmYj2D1BZXavgQovwvNpxRe7cPmZPBWRmwQ6qSKAK6HFUS,34091302912,f02301,bafyreiepoulam7iep55akwvof4qbfoat4ov54l7zolz7pxqjxgd465zhfy,2852593,baga6ea4seaqan2hrjdbdndapc2jjnwoxfegzz7bckqogjuwc2y3pfax5ghm2maq,QmWSkb1YzBVPGavVDWwSwRWD6NPKBNu3AAuQZ2NJdu18Gs
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmY5ihfMMeU5jNq9gcMZD6tmCZfprfARpZkifX6SXvVfqg,34091302912,f010088,NULL,2852593,baga6ea4seaqihedipatxl3h2h45edplkbyn3x2x7vmg7tn435ii2j7uck6kzyna,QmaieTFyWgHsywNF1q2H7W8UP5nM8pV4NDs36XiLMM5fGj
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmY5ihfMMeU5jNq9gcMZD6tmCZfprfARpZkifX6SXvVfqg,34091302912,f08399,bafyreig357rfcdtkmtpfnhem2mgbhmnimvya7jgrz32f2wqahxtm35udau,2852593,baga6ea4seaqihedipatxl3h2h45edplkbyn3x2x7vmg7tn435ii2j7uck6kzyna,QmaieTFyWgHsywNF1q2H7W8UP5nM8pV4NDs36XiLMM5fGj
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmY5ihfMMeU5jNq9gcMZD6tmCZfprfARpZkifX6SXvVfqg,34091302912,f0717969,bafyreigtnnursp2tr64clu5jsph72elhzoypxaeibamrq3owt5rlxmv6ja,2852593,baga6ea4seaqihedipatxl3h2h45edplkbyn3x2x7vmg7tn435ii2j7uck6kzyna,QmaieTFyWgHsywNF1q2H7W8UP5nM8pV4NDs36XiLMM5fGj
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmY5ihfMMeU5jNq9gcMZD6tmCZfprfARpZkifX6SXvVfqg,34091302912,f01888808,bafyreibznhtiixwxho5xacmo4qjgg3qnftlalyxktxremgqwgcnve5jzn4,2852593,baga6ea4seaqihedipatxl3h2h45edplkbyn3x2x7vmg7tn435ii2j7uck6kzyna,QmaieTFyWgHsywNF1q2H7W8UP5nM8pV4NDs36XiLMM5fGj
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmY5ihfMMeU5jNq9gcMZD6tmCZfprfARpZkifX6SXvVfqg,34091302912,f01337533,bafyreihdkrrtl3s3ogi3l4xlnawxcspw5v3w5gnht3olvdn3h4qowtrbxm,2852593,baga6ea4seaqihedipatxl3h2h45edplkbyn3x2x7vmg7tn435ii2j7uck6kzyna,QmaieTFyWgHsywNF1q2H7W8UP5nM8pV4NDs36XiLMM5fGj
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmY5ihfMMeU5jNq9gcMZD6tmCZfprfARpZkifX6SXvVfqg,34091302912,f01222595,bafyreiahyyhkfct3nr2lnxemfre3ic4sh2n36pkixjyurocfm2ed2jzfly,2852593,baga6ea4seaqihedipatxl3h2h45edplkbyn3x2x7vmg7tn435ii2j7uck6kzyna,QmaieTFyWgHsywNF1q2H7W8UP5nM8pV4NDs36XiLMM5fGj
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmY5ihfMMeU5jNq9gcMZD6tmCZfprfARpZkifX6SXvVfqg,34091302912,f0143858,bafyreifacipuoku5avpk6zdz7fc4zjm3ciwnsdeb23bx34wn6xqmyptyvu,2852593,baga6ea4seaqihedipatxl3h2h45edplkbyn3x2x7vmg7tn435ii2j7uck6kzyna,QmaieTFyWgHsywNF1q2H7W8UP5nM8pV4NDs36XiLMM5fGj
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmY5ihfMMeU5jNq9gcMZD6tmCZfprfARpZkifX6SXvVfqg,34091302912,f0137168,bafyreicflaernrvcs6c7zjtfuyhd3vv7op7uot2ootkwnhy3um3jznrgiq,2852593,baga6ea4seaqihedipatxl3h2h45edplkbyn3x2x7vmg7tn435ii2j7uck6kzyna,QmaieTFyWgHsywNF1q2H7W8UP5nM8pV4NDs36XiLMM5fGj
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmY5ihfMMeU5jNq9gcMZD6tmCZfprfARpZkifX6SXvVfqg,34091302912,f01398391,bafyreickt4se6wdf7swgne65b6j434xzapih5rf6hgyjmghuc42odju3da,2852593,baga6ea4seaqihedipatxl3h2h45edplkbyn3x2x7vmg7tn435ii2j7uck6kzyna,QmaieTFyWgHsywNF1q2H7W8UP5nM8pV4NDs36XiLMM5fGj
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmY5ihfMMeU5jNq9gcMZD6tmCZfprfARpZkifX6SXvVfqg,34091302912,f01907556,NULL,2852593,baga6ea4seaqihedipatxl3h2h45edplkbyn3x2x7vmg7tn435ii2j7uck6kzyna,QmaieTFyWgHsywNF1q2H7W8UP5nM8pV4NDs36XiLMM5fGj
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmY5ihfMMeU5jNq9gcMZD6tmCZfprfARpZkifX6SXvVfqg,34091302912,f02301,bafyreidjgktq6pjqmvt6aqnlherz2u5vvitmm5nz34juheasltbgy625ae,2852593,baga6ea4seaqihedipatxl3h2h45edplkbyn3x2x7vmg7tn435ii2j7uck6kzyna,QmaieTFyWgHsywNF1q2H7W8UP5nM8pV4NDs36XiLMM5fGj
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmY5ihfMMeU5jNq9gcMZD6tmCZfprfARpZkifX6SXvVfqg,34091302912,f01691327,bafyreiahrwx3ibab5ogfn2y6bwfqyhwric5xzgumaduzchpt5sfv3jmpla,2852593,baga6ea4seaqihedipatxl3h2h45edplkbyn3x2x7vmg7tn435ii2j7uck6kzyna,QmaieTFyWgHsywNF1q2H7W8UP5nM8pV4NDs36XiLMM5fGj
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmY5ihfMMeU5jNq9gcMZD6tmCZfprfARpZkifX6SXvVfqg,34091302912,f0466405,bafyreibufsles66gihggms4amele2w5lbq24u7kz2wpeohgmfcq56k3rlu,2852593,baga6ea4seaqihedipatxl3h2h45edplkbyn3x2x7vmg7tn435ii2j7uck6kzyna,QmaieTFyWgHsywNF1q2H7W8UP5nM8pV4NDs36XiLMM5fGj
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmY5ihfMMeU5jNq9gcMZD6tmCZfprfARpZkifX6SXvVfqg,34091302912,f0240185,bafyreiezxvdmzwmgkxreobvai2b4mva4djyrlxqjwkqcs76oq7numimnlq,2852593,baga6ea4seaqihedipatxl3h2h45edplkbyn3x2x7vmg7tn435ii2j7uck6kzyna,QmaieTFyWgHsywNF1q2H7W8UP5nM8pV4NDs36XiLMM5fGj
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmRkfN8qYXUje2e74tuhFJieKF7k9Ac4nnf4DRTTK26gBS,17045651456,f03223,bafyreidn32u2e2yodhaqncsqtn3i2ojvn5v6iz37w5ztjp2jgp6c322uie,2852593,baga6ea4seaqp566etwzoysuwcaxt6fq66fbrm3c5e2zwxbtoz6m2bfrpqanmalq,QmcayEFpMAg85LamS4m2nrrqiVud8ciMhdYWjsT6GxFCuh
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmRkfN8qYXUje2e74tuhFJieKF7k9Ac4nnf4DRTTK26gBS,17045651456,f01222595,bafyreibachawzbxgbhxo2t4npmywpocqjves52vhot7kdwqz5i7mlkpv3m,2852593,baga6ea4seaqp566etwzoysuwcaxt6fq66fbrm3c5e2zwxbtoz6m2bfrpqanmalq,QmcayEFpMAg85LamS4m2nrrqiVud8ciMhdYWjsT6GxFCuh
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmRkfN8qYXUje2e74tuhFJieKF7k9Ac4nnf4DRTTK26gBS,17045651456,f08399,bafyreieeefesg2lbcyieq27e7s3t6bsc3s7bqjzws2bjxbbwchan3st6ta,2852593,baga6ea4seaqp566etwzoysuwcaxt6fq66fbrm3c5e2zwxbtoz6m2bfrpqanmalq,QmcayEFpMAg85LamS4m2nrrqiVud8ciMhdYWjsT6GxFCuh
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmRkfN8qYXUje2e74tuhFJieKF7k9Ac4nnf4DRTTK26gBS,17045651456,f0137168,bafyreihi25i3q2ssqmu6imxfy5phuiug7gcics6tv5ba3gr2pg6r7kw6xa,2852593,baga6ea4seaqp566etwzoysuwcaxt6fq66fbrm3c5e2zwxbtoz6m2bfrpqanmalq,QmcayEFpMAg85LamS4m2nrrqiVud8ciMhdYWjsT6GxFCuh
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmRkfN8qYXUje2e74tuhFJieKF7k9Ac4nnf4DRTTK26gBS,17045651456,f01691327,bafyreierwtnwtwm2jn2kpv7nfuc54jeuewwmhtbnfldwy3a7zgofyvvxei,2852593,baga6ea4seaqp566etwzoysuwcaxt6fq66fbrm3c5e2zwxbtoz6m2bfrpqanmalq,QmcayEFpMAg85LamS4m2nrrqiVud8ciMhdYWjsT6GxFCuh
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmRkfN8qYXUje2e74tuhFJieKF7k9Ac4nnf4DRTTK26gBS,17045651456,f01225882,bafyreigjhj5b62nvdt6wto5plmaqbhsf2udpzotk6owgkrrthlapfaiu2q,2852593,baga6ea4seaqp566etwzoysuwcaxt6fq66fbrm3c5e2zwxbtoz6m2bfrpqanmalq,QmcayEFpMAg85LamS4m2nrrqiVud8ciMhdYWjsT6GxFCuh
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmRkfN8qYXUje2e74tuhFJieKF7k9Ac4nnf4DRTTK26gBS,17045651456,f01337533,bafyreidgsdk4ljeekomip4tplh6yeelvtillapjimkoj3mdjyoqaat3oxe,2852593,baga6ea4seaqp566etwzoysuwcaxt6fq66fbrm3c5e2zwxbtoz6m2bfrpqanmalq,QmcayEFpMAg85LamS4m2nrrqiVud8ciMhdYWjsT6GxFCuh
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmRkfN8qYXUje2e74tuhFJieKF7k9Ac4nnf4DRTTK26gBS,17045651456,f0240185,bafyreig22lkrrikc2hyhilkiqz5usftssfumkdyp34ziamunp27ziaja6m,2852593,baga6ea4seaqp566etwzoysuwcaxt6fq66fbrm3c5e2zwxbtoz6m2bfrpqanmalq,QmcayEFpMAg85LamS4m2nrrqiVud8ciMhdYWjsT6GxFCuh
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmRkfN8qYXUje2e74tuhFJieKF7k9Ac4nnf4DRTTK26gBS,17045651456,f0717969,bafyreig74skjzijmixz4wowisjpybq442y5z3vdlusvr7fhr77zohqerte,2852593,baga6ea4seaqp566etwzoysuwcaxt6fq66fbrm3c5e2zwxbtoz6m2bfrpqanmalq,QmcayEFpMAg85LamS4m2nrrqiVud8ciMhdYWjsT6GxFCuh
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmRkfN8qYXUje2e74tuhFJieKF7k9Ac4nnf4DRTTK26gBS,17045651456,f02301,bafyreidoezqcl4xlufs4c4xnk3pn6mazhkjftinxvboikf3cqbzhsifxhq,2852593,baga6ea4seaqp566etwzoysuwcaxt6fq66fbrm3c5e2zwxbtoz6m2bfrpqanmalq,QmcayEFpMAg85LamS4m2nrrqiVud8ciMhdYWjsT6GxFCuh
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmRkfN8qYXUje2e74tuhFJieKF7k9Ac4nnf4DRTTK26gBS,17045651456,f01398391,bafyreifd3o4bor6duevv4zbivu7jurg4n75z6d3bukp6wf5frwadsi7ey4,2852593,baga6ea4seaqp566etwzoysuwcaxt6fq66fbrm3c5e2zwxbtoz6m2bfrpqanmalq,QmcayEFpMAg85LamS4m2nrrqiVud8ciMhdYWjsT6GxFCuh
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmRkfN8qYXUje2e74tuhFJieKF7k9Ac4nnf4DRTTK26gBS,17045651456,f0143858,bafyreifegy44qvsoju7mnophwbcjcb3tnunhzz2ikxozetwwnfqs6yvsni,2852593,baga6ea4seaqp566etwzoysuwcaxt6fq66fbrm3c5e2zwxbtoz6m2bfrpqanmalq,QmcayEFpMAg85LamS4m2nrrqiVud8ciMhdYWjsT6GxFCuh
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmRkfN8qYXUje2e74tuhFJieKF7k9Ac4nnf4DRTTK26gBS,17045651456,f010088,NULL,2852593,baga6ea4seaqp566etwzoysuwcaxt6fq66fbrm3c5e2zwxbtoz6m2bfrpqanmalq,QmcayEFpMAg85LamS4m2nrrqiVud8ciMhdYWjsT6GxFCuh
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmRkfN8qYXUje2e74tuhFJieKF7k9Ac4nnf4DRTTK26gBS,17045651456,f01163272,bafyreibsqspfihtmv7rvg2iwganxr2v442cbdwiltv37sr4ioaf4zcemwm,2852593,baga6ea4seaqp566etwzoysuwcaxt6fq66fbrm3c5e2zwxbtoz6m2bfrpqanmalq,QmcayEFpMAg85LamS4m2nrrqiVud8ciMhdYWjsT6GxFCuh
dadabc4c-c140-4842-bce5-d040d4e2fd0c,20230504,http://download.storefrontiers.cn/ipfs/QmRkfN8qYXUje2e74tuhFJieKF7k9Ac4nnf4DRTTK26gBS,17045651456,f0466405,bafyreiarpvbnekene6i6m4dpaqp5aeu6ggpnc27vcxcpneubnwsipo67gy,2852593,baga6ea4seaqp566etwzoysuwcaxt6fq66fbrm3c5e2zwxbtoz6m2bfrpqanmalq,QmcayEFpMAg85LamS4m2nrrqiVud8ciMhdYWjsT6GxFCuh
